IID	Group	Sex	Date	Population	NumSNPs	k1	k2	k3
Asp6.SG	EF	M	7528.0	Austria_AsparnSchletz_LBK_EN.SG	1149616	0.028227	0.863361	0.108412
LEPE52.SG	EF	M	8093.0	Serbia_LepenskiVir_EMN.SG	1148978	0.000010	0.941869	0.058121
Nea2.SG	EF	F	8101.0	Greece_NeaNikomedeia_EN.SG	1149634	0.000010	0.913615	0.086375
Nea3.SG	EF	F	8218.0	Greece_NeaNikomedeia_EN.SG	1149573	0.000010	0.914976	0.085014
STAR1.SG	EF	F	7538.0	Serbia_GradStarcevo_Starcevo_EN.SG	1149392	0.000010	0.920252	0.079738
Klein7.SG	EF	F	8970.0	Austria_Kleinhadersdorf_LBK_EN.SG	1149532	0.000010	0.909459	0.090531
LEPE48.SG	EF	M	7944.0	Serbia_LepenskiVir_EN.SG	1149510	0.000010	0.947065	0.052925
Dil16.SG	EF	M	7085.0	Germany_DillingenSteinheim_LBK_EN.SG	1149554	0.008301	0.890774	0.100925
VC3-2.SG	EF	M	7484.0	Serbia_VincaBelo_Starcevo_EN.SG	1149079	0.000010	0.904195	0.095795
VLASA32.SG	HG	M	10223.0	Serbia_Vlasac_LateMesolithic.SG	1149551	0.960875	0.000010	0.039115
VLASA7.SG	HG	M	9170.0	Serbia_Vlasac_LateMesolithic.SG	1149659	0.957575	0.000010	0.042415
CE003.SG	BA-N	F	2553.0	England_Derbyshire_IA.SG	275742	0.124466	0.231739	0.643795
CE004.SG	BA-N	M	2236.0	England_Derbyshire_IA_oEEF.SG	58229	0.136680	0.390858	0.472463
KD001.SG	BA-N	M	1381.0	Scotland_BlackIsle_IA.SG	630411	0.131318	0.209243	0.659439
KD003.SG	BA-N	F	3800.0	England_NorthYorkshire_EBA.SG	155981	0.165857	0.188011	0.646131
KD004.SG	BA-N	M	2062.0	Scotland_Orkney_IA.SG	340378	0.135717	0.220217	0.644066
KD005.SG	BA-N	F	1844.0	Scotland_Skye_IA.SG	268834	0.129875	0.204171	0.665954
KD006.SG	BA-N	M	3504.0	Scotland_Orkney_MBA.SG	111663	0.159991	0.224373	0.615637
KD026.SG	EF-ADMIX	M	5200.0	Scotland_Skye_N.SG	360282	0.254725	0.745265	0.000010
KD040.SG	BA-N	M	3800.0	England_NorthYorkshire_EBA.SG	103595	0.135855	0.203608	0.660537
KD041.SG	BA-N	M	3800.0	England_NorthYorkshire_EBA.SG	145753	0.157924	0.212957	0.629119
KD042.SG	BA-N	F	1825.0	Scotland_Orkney_IA.SG	25382	0.130567	0.236057	0.633375
KD043.SG	BA-N	M	1826.0	Scotland_Orkney_IA.SG	168428	0.127271	0.230211	0.642518
KD044.SG	BA-N	F	3425.0	Scotland_Orkney_MBA.SG	127525	0.156351	0.217731	0.625918
KD045.SG	BA-N	M	3425.0	Scotland_Orkney_MBA.SG	90753	0.136401	0.253414	0.610185
KD047.SG	BA-N	M	3381.0	Scotland_Orkney_MBA.SG	196737	0.146853	0.260077	0.593070
KD048.SG	BA-N	U	3414.0	Scotland_Orkney_MBA_lc.SG	2354	0.294882	0.239945	0.465173
KD049.SG	BA-N	M	3425.0	Scotland_Orkney_MBA.SG	526795	0.168758	0.237181	0.594061
KD050_65.SG	BA-N	F	3454.0	Scotland_Orkney_MBA.SG	122502	0.161639	0.236049	0.602312
KD055.SG	BA-N	F	3425.0	Scotland_Orkney_MBA.SG	44049	0.180300	0.171231	0.648469
KD057.SG	BA-N	M	3425.0	Scotland_Orkney_MBA.SG	153904	0.143167	0.217596	0.639237
KD058.SG	BA-N	F	3489.0	Scotland_Orkney_MBA.SG	17769	0.121097	0.227197	0.651706
KD059.SG	BA-N	M	3500.0	Scotland_Orkney_MBA.SG	131131	0.160658	0.257049	0.582293
KD060.SG	BA-N	M	3425.0	Scotland_Orkney_MBA.SG	417493	0.156461	0.250969	0.592570
KD061.SG	BA-N	M	3425.0	Scotland_Orkney_MBA.SG	484959	0.146115	0.244403	0.609482
KD062.SG	BA-N	F	3432.0	Scotland_Orkney_MBA.SG	35726	0.117117	0.180156	0.702727
KD063.SG	BA-N	F	3425.0	Scotland_Orkney_MBA.SG	141214	0.159403	0.219973	0.620624
KD064.SG	BA-N	M	3425.0	Scotland_Orkney_MBA.SG	676966	0.153446	0.241656	0.604898
KD066.SG	BA-N	F	3425.0	Scotland_Orkney_MBA_lc.SG	5526	0.112674	0.266458	0.620868
KD067.SG	BA-N	F	3425.0	Scotland_Orkney_MBA.SG	128955	0.159481	0.233608	0.606912
KD070.SG	BA-N	M	4306.0	England_Northumberland_EBA.SG	188044	0.142729	0.158562	0.698709
KD071.SG	BA-N	F	2275.0	England_NorthYorkshire_IA.SG	15453	0.172682	0.278886	0.548432
KD072.SG	BA-N	F	2275.0	England_NorthYorkshire_IA_lc.SG	12779	0.186716	0.226090	0.587194
KD073.SG	BA-N	M	1642.0	Scotland_Shetland_IA.SG	73905	0.116987	0.248013	0.635000
VERT107	EF	M	5600.0	Ukraine_VertebaCave_MLTrypillia	834695	0.126670	0.651139	0.222192
VERT105B	EF	M	5600.0	Ukraine_VertebaCave_MLTrypillia	643706	0.107349	0.680798	0.211853
VERT104B	EF	M	5642.0	Ukraine_VertebaCave_MLTrypillia	1015107	0.115169	0.686955	0.197876
VERT103B	EF	M	5600.0	Ukraine_VertebaCave_MLTrypillia	571504	0.098476	0.687049	0.214474
VERT100B	EF	M	5646.0	Ukraine_VertebaCave_MLTrypillia	938259	0.106425	0.693765	0.199810
VERT015	EF	F	5589.0	Ukraine_VertebaCave_MLTrypillia	957550	0.088874	0.696134	0.214993
VERT028	EF	M	5600.0	Ukraine_VertebaCave_MLTrypillia	786649	0.114035	0.698011	0.187953
VERT029	EF	M	5600.0	Ukraine_VertebaCave_MLTrypillia	876318	0.117380	0.696548	0.186072
VERT030	EF	M	5600.0	Ukraine_VertebaCave_MLTrypillia	840719	0.111194	0.686757	0.202049
VERT031	EF	M	5646.0	Ukraine_VertebaCave_MLTrypillia	749011	0.129639	0.632881	0.237480
VERT033	EF	M	5600.0	Ukraine_VertebaCave_MLTrypillia	546898	0.115153	0.682877	0.201969
VERT035	EF	F	5671.0	Ukraine_VertebaCave_MLTrypillia	653276	0.120282	0.695033	0.184685
VERT111	EF	F	5600.0	Ukraine_VertebaCave_MLTrypillia	407759	0.088084	0.730733	0.181183
VERT114	BA-N	F	2843.0	Ukraine_VertebaCave_BellBeaker	247009	0.187366	0.364437	0.448197
VERT115	EF	F	5600.0	Ukraine_VertebaCave_MLTrypillia	283822	0.115581	0.709081	0.175338
VERT117	EF	M	5600.0	Ukraine_VertebaCave_MLTrypillia	388826	0.115650	0.736383	0.147967
VERT118	EF	F	5600.0	Ukraine_VertebaCave_MLTrypillia	475125	0.104878	0.679051	0.216071
VERT106C	EF	M	5669.0	Ukraine_VertebaCave_MLTrypillia	244666	0.088129	0.675645	0.236226
MS060.SG	EF	M	800.0	Spain_Segorbe_Medieval_Islamic.SG	90431	0.057878	0.538697	0.403426
R10338.SG	BA-S	M	2328.0	Italy_TarquiniaMonterozzi_IA.SG	754348	0.080925	0.525484	0.393591
R10339.SG	BA-N	M	2054.0	Italy_TarquiniaMonterozzi_IA.SG	519536	0.157904	0.203284	0.638812
R10340.SG	BA-S	M	2328.0	Italy_TarquiniaMonterozzi_IA.SG	709616	0.104219	0.518827	0.376954
R10342.SG	BA-N	M	2044.0	Italy_TarquiniaMonterozzi_IA.SG	786219	0.131221	0.375881	0.492898
R10343.SG	BA-S	F	2328.0	Italy_TarquiniaMonterozzi_IA.SG	763790	0.048493	0.544826	0.406681
R10344.SG	BA-S	M	2592.0	Italy_TarquiniaMonterozzi_IA.SG	488177	0.090573	0.561478	0.347949
R10359.SG	BA-S	F	2224.0	Italy_TarquiniaMonterozzi_IA.SG	751224	0.087426	0.541646	0.370929
R10361.SG	BA-S	M	2328.0	Italy_TarquiniaMonterozzi_IA.SG	940475	0.099643	0.496954	0.403402
R10363.SG	BA-S	M	2253.0	Italy_TarquiniaMonterozzi_IA.SG	758416	0.085068	0.516668	0.398264
R11102.SG	BA-S	F	3787.0	Italy_PianSultano_BA.SG	564540	0.162094	0.483585	0.354321
R11104.SG	BA-S	M	3719.0	Italy_PianSultano_BA.SG	779621	0.124243	0.511339	0.364418
R11105.SG	BA-S	F	3610.0	Italy_PianSultano_BA.SG	779885	0.122774	0.545013	0.332213
R11107.SG	BA-S	F	3719.0	Italy_PianSultano_BA.SG	548494	0.128087	0.550059	0.321854
R10625.SG	BA-N	F	1875.0	Poland_Weklice_WielbarkCulture_Roman.SG	641260	0.197113	0.210881	0.592006
R10626.SG	BA-N	M	1875.0	Poland_Weklice_WielbarkCulture_Roman.SG	585114	0.140667	0.209316	0.650017
R11116.SG	BA-S	F	1750.0	Italy_IsolaSacra_RomanImperial.SG	682060	0.000010	0.595944	0.404046
R2201.SG	BA-N	F	1970.0	Slovakia_BytcaHrabove_Puchov_LaTene_Roman.SG	566208	0.193383	0.367408	0.439208
R11563.SG	BA-S	M	1742.0	France_Sarrebourg_LateAntiquity_oLevant.SG	704036	0.040777	0.506685	0.452538
R11877.SG	BA-N	F	1500.0	Germany_Hassleben_Germanic_elite_2.SG	156542	0.169081	0.176296	0.654624
R9669.SG	BA-S	M	1732.0	Serbia_Viminacium_Roman_elite_3.SG	518741	0.017518	0.486661	0.495821
R9673.SG	BA-N	M	1800.0	Serbia_Viminacium_Roman_elite_1.SG	746404	0.232328	0.201456	0.566215
R2066.SG	BA-N	F	604.0	Croatia_Metz_GalloRoman.SG	564306	0.113088	0.297958	0.588954
R2200.SG	BA-N	F	1960.0	Slovakia_BytcaHrabove_Puchov_LaTene_Roman.SG	759158	0.212660	0.346241	0.441098
R11556.SG	BA-S	F	1668.0	France_Sarrebourg_LateAntiquity_oLevant.SG	383144	0.042408	0.475041	0.482551
R11557.SG	BA-N	M	1587.0	France_Sarrebourg_LateAntiquity.SG	797883	0.140934	0.376155	0.482911
R10507.SG	BA-S	F	1525.0	Portugal_Miroico_LateRoman.SG	554185	0.119466	0.465120	0.415414
R10508.SG	BA-S	F	1587.0	Portugal_Miroico_LateRoman.SG	742545	0.099768	0.494992	0.405240
R1292.SG	BA-S	M	1000.0	Italy_PalazzoDellaCancelleria_Roman_Medieval_possible.SG	486014	0.000010	0.502315	0.497675
R1294.SG	BA-N	M	1000.0	Italy_PalazzoDellaCancelleria_Roman_Medieval_possible.SG	505844	0.099312	0.393097	0.507591
R10631.SG	BA-N	F	1875.0	Poland_Weklice_WielbarkCulture_Roman.SG	512078	0.170360	0.198347	0.631293
R10633.SG	BA-N	F	1875.0	Poland_Weklice_WielbarkCulture_Roman.SG	708992	0.188363	0.195740	0.615897
R2058.SG	BA-N	F	1475.0	Croatia_Metz_GalloRoman.SG	490721	0.141242	0.376611	0.482147
R2065.SG	BA-N	F	613.0	Croatia_Metz_GalloRoman.SG	667989	0.133675	0.264094	0.602231
R2204.SG	BA-N	F	1800.0	Slovakia_Zohor_Germanic_Roman.SG	725836	0.164721	0.195612	0.639668
R2206.SG	BA-S	M	1500.0	Slovakia_TesarkeMlynany_Germanic_MigrationPeriod.SG	650053	0.039467	0.449639	0.510894
R11828.SG	EF-ADMIX	M	2993.0	Italy_Sardinia_SantImbenia_Phoenician.SG	670338	0.145149	0.774098	0.080753
R11118.SG	EF-ADMIX	F	1750.0	Italy_IsolaSacra_RomanImperial_oEurope.SG	898981	0.116238	0.742584	0.141178
R10467.SG	BA-S	F	1628.0	Slovenia_Emona_Roman.SG	747179	0.037024	0.507571	0.455405
R10469.SG	BA-S	F	1650.0	Slovenia_Emona_Roman.SG	474661	0.052396	0.466166	0.481438
R2041.SG	BA-S	M	1647.0	Croatia_SisakPogorelec_Roman.SG	552138	0.033202	0.475898	0.490900
R2042.SG	BA-S	F	1628.0	Croatia_SisakPogorelec_Roman.SG	497077	0.000010	0.539614	0.460376
R2211.SG	BA-N	M	1550.0	Slovakia_TesarkeMlynany_Germanic_MigrationPeriod.SG	770169	0.098035	0.338983	0.562981
R3657.SG	BA-N	F	1668.0	Croatia_Mursa_Roman.SG	487800	0.185039	0.180458	0.634503
R3659.SG	BA-S	M	1639.0	Croatia_Scitarjevo_Roman.SG	488291	0.053583	0.462828	0.483589
R10503.SG	EF	M	1401.0	Portugal_Miroico_LateRoman_oAfrica.SG	1001366	0.077087	0.516046	0.406867
R10506.SG	EF	F	1525.0	Portugal_Miroico_LateRoman.SG	869873	0.093624	0.470830	0.435546
R9919.SG	BA-N	F	960.0	Montenegro_Doclea_Roman.SG	730714	0.109436	0.350983	0.539581
R9920.SG	BA-N	F	850.0	Montenegro_Doclea_Roman.SG	586324	0.089573	0.338011	0.572416
R3663.SG	BA-S	F	1180.0	Croatia_Sipar_Roman.SG	458267	0.052959	0.448586	0.498455
R3664.SG	BA-S	M	1218.0	Croatia_Sipar_Roman.SG	618348	0.076258	0.429879	0.493863
R11835.SG	EF-ADMIX	M	2738.0	Italy_Sardinia_SantImbenia_RomanImperial.SG	721841	0.129268	0.810239	0.060493
R11836.SG	EF	F	1825.0	Italy_Sardinia_SantImbenia_RomanImperial.SG	690528	0.044337	0.660748	0.294916
R3747.SG	BA-S	M	1775.0	Croatia_Zadar_Roman.SG	733895	0.052620	0.512976	0.434404
R3906.SG	BA-N	M	391.0	Serbia_Sirmium_Ottoman.SG	513021	0.123258	0.292412	0.584331
R10618.SG	BA-N	F	1789.0	Poland_Weklice_WielbarkCulture_Roman.SG	637553	0.159716	0.180814	0.659470
R10620.SG	BA-N	M	1941.0	Poland_Weklice_WielbarkCulture_Roman.SG	466223	0.145007	0.199113	0.655879
R3743.SG	BA-S	M	1798.0	Croatia_Zadar_Roman.SG	597345	0.013556	0.558886	0.427558
R3744.SG	BA-S	M	1800.0	Croatia_Zadar_Roman.SG	525682	0.031084	0.506173	0.462743
R2210.SG	BA-S	M	1550.0	Slovakia_TesarkeMlynany_Germanic_MigrationPeriod.SG	631657	0.076541	0.444151	0.479309
R3685.SG	BA-S	M	1450.0	Croatia_Velic_Roman.SG	626220	0.005796	0.506136	0.488068
R10657.SG	BA-N	M	1863.0	Austria_Klosterneuburg_Roman.SG	715033	0.140063	0.187963	0.671974
R10658.SG	BA-S	F	1725.0	Austria_Klosterneuburg_Roman_oLevant_contam.SG	602456	0.106392	0.429998	0.463611
R1874.SG	BA-N	F	1622.0	France_LesMarmousets_ProtoMerovingien_possible.SG	678782	0.149185	0.301321	0.549494
R2040.SG	BA-S	M	1625.0	Croatia_SisakPogorelec_Roman.SG	509219	0.033727	0.481118	0.485154
R11391.SG	BA-N	M	1875.0	Poland_Weklice_WielbarkCulture_Roman.SG	437254	0.156430	0.193750	0.649820
R9918.SG	BA-N	M	892.0	Montenegro_Doclea_Roman.SG	626403	0.114409	0.319314	0.566277
R10659.SG	BA-N	M	1863.0	Austria_Klosterneuburg_Roman.SG	815980	0.140866	0.308964	0.550170
R10660.SG	BA-S	F	1725.0	Austria_Klosterneuburg_Roman_oLevant.SG	987180	0.098586	0.399593	0.501821
R3745.SG	BA-S	M	1880.0	Croatia_Zadar_Roman.SG	653551	0.043533	0.474647	0.481820
R3746.SG	BA-S	F	1773.0	Croatia_Zadar_Roman.SG	706011	0.000010	0.615646	0.384344
R10501.SG	BA-S	M	1525.0	Portugal_Miroico_LateRoman.SG	712885	0.097073	0.476981	0.425945
R10502.SG	BA-S	F	1525.0	Portugal_Miroico_LateRoman.SG	801840	0.096518	0.463574	0.439908
R10488.SG	BA-S	M	1525.0	Portugal_Conimbriga_Roman.SG	628537	0.142619	0.436016	0.421365
R10491.SG	EF	F	1119.0	Portugal_MonteDaNora_LateRoman.SG	924266	0.061514	0.490273	0.448213
R3543.SG	BA-S	M	1438.0	Croatia_Tilurium_Roman.SG	668609	0.003203	0.497995	0.498802
R3544.SG	BA-S	M	1374.0	Croatia_Tilurium_Roman.SG	678085	0.025573	0.498012	0.476415
R11560.SG	BA-N	M	1598.0	France_Sarrebourg_LateAntiquity.SG	620026	0.149834	0.301333	0.548833
R11561.SG	BA-S	M	1675.0	France_Sarrebourg_LateAntiquity.SG	720143	0.154528	0.451527	0.393945
R10471.SG	BA-S	F	1655.0	Slovenia_Emona_Roman.SG	441744	0.003576	0.508252	0.488172
R10473.SG	BA-S	F	1639.0	Slovenia_Emona_Roman.SG	457135	0.000010	0.554744	0.445246
R6764.SG	BA-S	M	1616.0	Serbia_Naissus_LateAntiquity.SG	697151	0.016389	0.580779	0.402832
R10478.SG	BA-S	M	1622.0	Slovenia_Emona_Roman.SG	589082	0.070529	0.434530	0.494941
R10487.SG	BA-S	F	1587.0	Portugal_Conimbriga_Roman.SG	727078	0.151715	0.411887	0.436398
R2207.SG	BA-N	F	1500.0	Slovakia_TesarkeMlynany_Germanic_MigrationPeriod.SG	557459	0.146849	0.253839	0.599311
R2208.SG	BA-N	F	1650.0	Slovakia_TesarkeMlynany_Germanic_MigrationPeriod.SG	609546	0.137275	0.256958	0.605767
R11552.SG	BA-N	M	1675.0	France_Sarrebourg_LateAntiquity.SG	659539	0.114905	0.321471	0.563624
R11553.SG	BA-N	F	1675.0	France_Sarrebourg_LateAntiquity.SG	711499	0.103563	0.368652	0.527786
R6756.SG	BA-S	M	1769.0	Serbia_Viminacium_Roman_elite_3.SG	590849	0.000010	0.618584	0.381406
R1554.SG	BA-S	M	1777.0	Italy_Bivio_Roman.SG	580471	0.009541	0.560115	0.430344
R1555.SG	BA-S	F	1798.0	Italy_Bivio_Roman.SG	563757	0.052371	0.530969	0.416661
R10474.SG	BA-N	F	1609.0	Slovenia_Emona_Roman_oEurope.SG	523104	0.144362	0.192702	0.662936
R10477.SG	BA-N	F	1659.0	Slovenia_Emona_Roman.SG	618662	0.129337	0.404792	0.465871
R6730.SG	BA-S	M	1547.0	Serbia_Sirmium_Roman.SG	730191	0.000010	0.586556	0.413434
R6737.SG	BA-N	F	388.0	Serbia_Sirmium_Ottoman.SG	678228	0.135235	0.319850	0.544914
R11866.SG	BA-S	F	1500.0	Germany_Hassleben_Germanic.SG	260386	0.119285	0.428604	0.452111
R11867.SG	BA-N	F	1500.0	Germany_Hassleben_Germanic_elite_1.SG	377493	0.130577	0.359082	0.510341
R11873.SG	BA-S	F	1500.0	Germany_Hassleben_Germanic.SG	507278	0.126965	0.394596	0.478439
R11875.SG	BA-N	M	1500.0	Germany_Hassleben_Germanic_oNorthernEurope_contam.SG	605873	0.187492	0.165870	0.646637
R3547.SG	BA-S	F	1381.0	Croatia_NovoSeloBunje_Roman.SG	626051	0.000010	0.512997	0.486993
R11829.SG	EF-ADMIX	F	2907.0	Italy_Sardinia_SantImbenia_Phoenician.SG	685433	0.140955	0.794894	0.064151
R11832.SG	EF	F	1653.0	Italy_Sardinia_SantImbenia_RomanImperial.SG	696341	0.047030	0.656559	0.296411
R10634.SG	BA-N	F	1875.0	Poland_Weklice_WielbarkCulture_Roman.SG	691698	0.163245	0.220276	0.616479
R10636.SG	BA-N	M	1875.0	Poland_Weklice_WielbarkCulture_Roman.SG	653648	0.157318	0.163718	0.678964
R11554.SG	BA-N	F	1675.0	France_Sarrebourg_LateAntiquity_contam.SG	700990	0.082672	0.377354	0.539974
R11555.SG	BA-N	F	1675.0	France_Sarrebourg_LateAntiquity_contam.SG	531830	0.102349	0.370387	0.527264
R1556.SG	BA-S	M	1825.0	Italy_Bivio_Roman.SG	572446	0.000010	0.575976	0.424014
R1557.SG	BA-S	M	1825.0	Italy_Bivio_Roman.SG	546340	0.000010	0.559205	0.440785
R11109.SG	BA-S	M	1750.0	Italy_IsolaSacra_RomanImperial.SG	578062	0.000010	0.582247	0.417743
R11833.SG	EF	F	1639.0	Italy_Sardinia_SantImbenia_RomanImperial.SG	711667	0.066405	0.633547	0.300048
R11834.SG	EF	F	1763.0	Italy_Sardinia_SantImbenia_RomanImperial.SG	749475	0.050177	0.647810	0.302013
R10665.SG	BA-S	M	1235.0	Austria_Ovilava_Roman.SG	978479	0.064688	0.397037	0.538275
R10666.SG	BA-S	F	1241.0	Austria_Ovilava_Roman.SG	981096	0.048511	0.404914	0.546575
R11121.SG	BA-S	M	1750.0	Italy_IsolaSacra_RomanImperial_oEurope.SG	669690	0.050527	0.483990	0.465483
R3482.SG	BA-N	F	864.0	Montenegro_Doclea_Roman.SG	763210	0.133528	0.333091	0.533381
R3542.SG	BA-S	M	1616.0	Croatia_BeliManastir_Roman.SG	630003	0.017364	0.474851	0.507784
R11115.SG	BA-S	F	1750.0	Italy_IsolaSacra_RomanImperial_oEurope.SG	731383	0.162804	0.447714	0.389482
R2045.SG	BA-S	F	1371.0	Croatia_Sipar_Roman.SG	464453	0.079627	0.457366	0.463007
R2050.SG	BA-S	F	1475.0	Croatia_MirineFulfinum_Roman.SG	654119	0.000090	0.497147	0.502763
R1223.SG	BA-N	M	465.0	Italy_PalazzoDellaCancelleria_Medieval_oEurope.SG	530431	0.131323	0.308099	0.560577
R3665.SG	BA-S	M	1780.0	Croatia_Dragulin_Roman.SG	418425	0.000010	0.555653	0.444337
R10494.SG	EF	F	1178.0	Portugal_MonteDaNora_LateRoman.SG	972229	0.071368	0.470723	0.457908
R10496.SG	EF	F	1116.0	Portugal_MonteDaNora_LateRoman.SG	951909	0.064211	0.494109	0.441680
R6769.SG	BA-S	F	1863.0	Serbia_Naissus_LateAntiquity_oLevant.SG	615789	0.000010	0.565202	0.434788
R9662.SG	BA-N	F	404.0	Serbia_Sirmium_Ottoman.SG	508909	0.123519	0.300093	0.576388
R6688.SG	BA-N	M	1625.0	Serbia_Beska_Severi_ValentianValen_possible.SG	559502	0.104833	0.337155	0.558012
R11868.SG	BA-S	M	1500.0	Germany_Hassleben_Germanic.SG	640389	0.146122	0.388372	0.465507
R11872.SG	BA-S	M	1500.0	Germany_Hassleben_Germanic.SG	520634	0.101668	0.472117	0.426215
R3478.SG	BA-N	F	1133.0	Montenegro_Doclea_Roman.SG	689410	0.082235	0.330647	0.587118
R3481.SG	BA-S	M	1699.0	Montenegro_Doclea_Roman_oAegean.SG	629145	0.025811	0.536964	0.437225
R2051.SG	BA-S	F	1475.0	Croatia_MirineFulfinum_Roman.SG	533259	0.004304	0.525690	0.470006
R2053.SG	BA-S	F	1512.0	Croatia_MirineFulfinum_Roman.SG	723510	0.025050	0.487682	0.487268
R3918.SG	BA-N	M	904.0	Serbia_Sirmium_LateRoman.SG	512780	0.118523	0.330941	0.550537
R3931.SG	BA-N	M	1769.0	Serbia_Viminacium_Roman_elite_1.SG	734036	0.140590	0.287009	0.572400
R3655.SG	BA-S	M	1729.0	Croatia_Mursa_Roman.SG	493085	0.064905	0.444892	0.490203
R2055.SG	BA-S	M	1461.0	Croatia_Metz_GalloRoman.SG	641535	0.134639	0.388877	0.476484
R10654.SG	BA-S	M	1603.0	Austria_Klosterneuburg_Roman_oLevant.SG	984349	0.019261	0.478266	0.502472
R10656.SG	BA-N	M	1725.0	Austria_Klosterneuburg_Roman.SG	572732	0.143551	0.219798	0.636651
R10670.SG	BA-S	M	1681.0	Austria_Ovilava_Roman.SG	1011876	0.115798	0.422287	0.461914
R10499.SG	EF	M	1609.0	Portugal_Miroico_LateRoman_oAfrica.SG	910651	0.062073	0.527673	0.410254
R10500.SG	EF	F	1525.0	Portugal_Miroico_LateRoman.SG	586718	0.115943	0.466341	0.417716
R6693.SG	BA-S	M	1675.0	Serbia_SvilosKrussevlje_Roman.SG	444285	0.005516	0.516801	0.477684
R6701.SG	BA-S	M	1661.0	Serbia_SvilosKrussevlje_Roman.SG	689595	0.028148	0.511561	0.460292
R1225.SG	BA-S	M	465.0	Italy_PalazzoDellaCancelleria_Medieval_oAegean.SG	594457	0.008541	0.515416	0.476043
R1291.SG	BA-S	M	1000.0	Italy_PalazzoDellaCancelleria_Roman_Medieval_possible.SG	586508	0.007151	0.541079	0.451770
R3660.SG	BA-N	M	1456.0	Croatia_Scitarjevo_Roman_oNorthEurope.SG	543511	0.148311	0.195614	0.656075
R3662.SG	BA-S	F	1360.0	Croatia_Sipar_Roman.SG	533389	0.041232	0.503930	0.454838
TMH-509.SG	BA-N	M	1150.0	Hungary_LateAvar	1008307	0.119304	0.313550	0.567146
TMH-756.SG	BA-S	F	1250.0	Hungary_MidAvar	935319	0.081212	0.423345	0.495443
K1-10.SG	BA-N	M	1025.0	Hungary_Conqueror_Elite	775305	0.143153	0.281406	0.575442
TMH-1273.SG	BA-N	F	1263.0	Hungary_LateAvar	854775	0.106476	0.345151	0.548373
SZF-43.SG	BA-S	M	1300.0	Hungary_EarlyAvar	847834	0.084061	0.427728	0.488211
SZK-102.SG	BA-S	M	1300.0	Hungary_EarlyAvar	979236	0.000010	0.585220	0.414770
K2-33.SG	BA-S	M	970.0	Hungary_Conqueror_Elite	1019906	0.043639	0.455656	0.500705
KPM-23.SG	BA-S	M	1228.0	Hungary_MidAvar	582922	0.046085	0.453246	0.500670
SZM-38.SG	BA-S	M	1300.0	Hungary_MidAvar	1004206	0.060084	0.464723	0.475193
IBE-106.SG	BA-N	F	900.0	Hungary_EarlyArpadian	760069	0.103005	0.345952	0.551042
SEI-6.SG	BA-N	F	1513.0	Hungary_Hun	862908	0.092565	0.361755	0.545680
JHT-130.SG	BA-S	M	1150.0	Hungary_LateAvar	788821	0.034832	0.465147	0.500021
OBT-56.SG	BA-N	M	1200.0	Hungary_LateAvar	973855	0.109140	0.358306	0.532554
HGO-26.SG	EF	F	6700.0	Hungary_Tisza_LN	656991	0.066291	0.798047	0.135661
HH-102.SG	BA-S	F	1288.0	Hungary_MidAvar	982016	0.034506	0.461461	0.504033
VM-33.SG	EF	M	6700.0	Hungary_Tisza_LN	831411	0.058939	0.823667	0.117394
VPB-118.SG	BA-S	F	950.0	Hungary_EarlyArpadian	588268	0.084299	0.447400	0.468301
SE-64.SG	BA-N	F	970.0	Hungary_Conqueror_Elite	884747	0.144731	0.309265	0.546004
MH-137.SG	BA-S	M	900.0	Hungary_EarlyArpadian	190088	0.050401	0.411805	0.537794
ARK-38.SG	BA-S	F	1232.0	Hungary_LateAvar	990090	0.063301	0.456293	0.480406
OBT-3.SG	BA-N	M	1200.0	Hungary_LateAvar	1059105	0.115727	0.360397	0.523876
SSD-151.SG	BA-N	M	1265.0	Hungary_MidAvar	828359	0.089404	0.378229	0.532368
SSD-17.SG	BA-S	F	1305.0	Hungary_EarlyAvar	766723	0.055579	0.412889	0.531532
IBE-176.SG	BA-N	M	944.0	Hungary_Conqueror_Commoner	868946	0.091396	0.370316	0.538288
IBE-206.SG	BA-N	F	1000.0	Hungary_Conqueror_Commoner	719354	0.143998	0.304551	0.551451
SZK-83.SG	BA-S	M	1275.0	Hungary_MidAvar	589902	0.015662	0.540019	0.444319
SSD-58.SG	BA-S	F	1305.0	Hungary_EarlyAvar	745125	0.018394	0.511719	0.469886
MH-88.SG	BA-N	M	900.0	Hungary_EarlyArpadian	886318	0.104336	0.350872	0.544792
SZM-24.SG	BA-N	M	1270.0	Hungary_MidAvar	953347	0.094681	0.386930	0.518389
SZM-255.SG	BA-S	M	1240.0	Hungary_MidAvar	1082287	0.000010	0.540341	0.459649
SZKT-265.SG	BA-S	M	1200.0	Hungary_LateAvar	619645	0.027666	0.480812	0.491523
SZKT-311.SG	BA-S	M	1263.0	Hungary_LateAvar	1091811	0.042066	0.462935	0.494999
VPB-31.SG	BA-S	F	1150.0	Hungary_LateAvar	725956	0.053502	0.413674	0.532824
NTH-20.SG	BA-N	F	975.0	Hungary_Conqueror_Commoner	793896	0.094364	0.346482	0.559154
HMSZ-245.SG	BA-N	F	950.0	Hungary_Conqueror_Commoner	946039	0.121385	0.360546	0.518069
MS-43.SG	BA-S	F	1305.0	Hungary_EarlyAvar	833831	0.048034	0.443209	0.508757
